filename,source_split,cancer,normal
image-no618-normal-_png.rf.614f00103fb8d7c9050588c9d8570859.jpg,train,0,1
bone-cancer_valid_2_116_png.rf.60b4c888296e0a89b38fc7e555c6a8c2.jpg,train,1,0
74_JPG_jpg.rf.6161b992ecc6963d1e8069c902e14ecd.jpg,train,1,0
IMG0000344_jpg.rf.6152f6cd46b63cb8120b6bdff6d0bfb5.jpg,train,0,1
image-no432-normal-_png.rf.616bc734a7cc759c941301b029dcecdf.jpg,train,0,1
bone-cancer_valid_64_png.rf.61691c44dbe199562d6d753fa7c5abb6.jpg,train,1,0
141_JPG_jpg.rf.6177aabf820252592a9a23c8eb3cdfc5.jpg,train,1,0
pelvis_metastasis_7_png.rf.6184207303a5fea6aabec18114be3131.jpg,train,1,0
forearm_9_2_png.rf.6195ab72408705d26d6eb64f8f8e06ec.jpg,train,0,1
image-no461-normal-_png.rf.618d394b500ac787539b5f502cdb37cd.jpg,train,0,1
179_JPG_jpg.rf.618ac1c857df9d5145767b47f5e6840b.jpg,train,1,0
IMG0000400_jpg.rf.61a548465473a0aa2c13844790df2338.jpg,train,0,1
foot_21_png.rf.61b5ff5987f9267e475c77f992252e3e.jpg,train,1,0
147_JPG_jpg.rf.61bc494b43ba72428892a3367bc4ff65.jpg,train,1,0
ped_25_png.rf.61e31d851c0b153c17190bf4322f5b5b.jpg,train,1,0
IMG0000740_jpg.rf.61b643657354a2ed71966f893b496431.jpg,train,0,1
IMG0000421_jpg.rf.6196e9440eee44d72979e2c5e5831ad4.jpg,train,0,1
tibia_normal_13_png.rf.621089eb0cbea7ea5115244d0bf01c92.jpg,train,0,1
bone-cancer_train_2_2300_png.rf.61b6d1e73ace7e27e3a4d56121f69128.jpg,train,1,0
image-no607-normal-_png.rf.61ee7a347ff4ca28ba804f7cd052fb75.jpg,train,0,1
bone-cancer_train_2_2382_png.rf.62241d6f0bc1d54f3ee013251d8ef51d.jpg,train,1,0
bone-cancer_train_2_292_png.rf.61b1839dd2c65d134e6b7607d83f6fb7.jpg,train,1,0
bone-cancer_valid_2_174_png.rf.61861ed394a36a6e1f3163740bf3a044.jpg,train,1,0
hand_6_1_png.rf.61aee86da68c1c54623502b3cd5c721f.jpg,train,0,1
bone-cancer_train_2_2488_png.rf.620b306cb53c13a928e1a61403131883.jpg,train,1,0
pelvis_osteosarcoma_11_png.rf.621db02f7c3633c53822d14d97c4241b.jpg,train,1,0
IMG_0099_jpg.rf.61f1bb008004be5332d387371b0e6751.jpg,train,1,0
IMG0000794_jpg.rf.61c304b49cb6d8f828a4c8c3987c7e14.jpg,train,0,1
tibia_other_28_PNG.rf.622bae86b92d588da45a88d043bcf35a.jpg,train,1,0
bone-cancer_train_2_1201_png.rf.61f76625f5b93972312db2363afdbf85.jpg,train,1,0
hand_4_1_png.rf.61f150a96255abd04c93aaa670ac2343.jpg,train,0,1
bone-cancer_train_2_151_png.rf.622ccd08f4a8e9304adaaefbabf73bbd.jpg,train,1,0
bone-cancer_valid_2_243_png.rf.62315aa3f4c914226fdac92e6c409009.jpg,train,1,0
bone-cancer_train_2_772_png.rf.625ef485acd937ac615b2f2f7b42047e.jpg,train,1,0
bone-cancer_train_2_2065_png.rf.6299ac7634ead542c165706294ff671d.jpg,train,1,0
pelvis_chondrosarcoma_1_png.rf.62bc528efe4c6a180dc17a6d512a9051.jpg,train,1,0
IMG0000636_jpg.rf.62aae1f47e9908753bfff5049d814c69.jpg,train,0,1
femur_metastasis_20_PNG.rf.6279eb07ea139566834bf5eff9b44670.jpg,train,1,0
elbow_11_2_png.rf.62cd6036e6c7b54b6652b972a6230cd9.jpg,train,0,1
IMG0000452_jpg.rf.629ecb762b2ea150c2bc4872bba73ff5.jpg,train,0,1
image-no508-normal-_png.rf.62bd4e76499c807f450175237a3ef41a.jpg,train,0,1
IMG0000388_jpg.rf.6271ce59018065e59f8bcd7e3d3baafd.jpg,train,0,1
image-no202-normal-_png.rf.62b2f350ac42071be5bf2216a7cd4b11.jpg,train,0,1
Oblique-view-of-cervical-spine_r_png.rf.62506e77e959cb91248ee55de5573c74.jpg,train,0,1
tf_14_2_png.rf.62d5a6803f5fbb6407ce7ba8214ff538.jpg,train,0,1
91_JPG_jpg.rf.62cd4bc5ef9d2a6c669c1e3e1ab6600e.jpg,train,1,0
image-no444-normal-_png.rf.62ccd6d760d8b79f157eeab895c6ba95.jpg,train,0,1
bone-cancer_train_2_651_png.rf.623bc1efcd023577f15056c57a56d68d.jpg,train,1,0
bone-cancer_valid_29_png.rf.62e9274eb33381912b9ddccac9acedd6.jpg,train,1,0
image-no479-normal-_png.rf.62c49cc9f827ec5693c887b81045793b.jpg,train,0,1
image-no82-normal-_png.rf.62a0364ffe327e00dcbca0790b561a65.jpg,train,0,1
IMG0000809_jpg.rf.62fabb5ca4b4902d2763a0a86fc23112.jpg,train,0,1
ankle_35_2_png.rf.63100d16fe74687169f9ad6b034265cb.jpg,train,0,1
bone-cancer_train_2_1673_png.rf.63106868533efa28cf7169bca52f784c.jpg,train,1,0
image-no213-normal-_png.rf.63037b5187011dda4fdc7fe44f6a721e.jpg,train,0,1
humerus_36_png.rf.63483d5dabfa312b17d7958417404ddb.jpg,train,1,0
IMG0000421_jpg.rf.6352db1fcc53ecec8c62d978686bec88.jpg,train,0,1
image-no478-normal-_png.rf.63499de8f8c8c30cba42c092987491ee.jpg,train,0,1
bone-cancer_train_2_1726_png.rf.63adc168fa5517e8d15c86b3b8edf85b.jpg,train,1,0
-2-_jpg.rf.638c42d59a9ad2aa07ee948c6df915d8.jpg,train,0,1
bone-cancer_valid_166_png.rf.63d11155cfbd0261e4cdfafacc213a27.jpg,train,1,0
femur_metastasis_13_PNG.rf.641c15eaeef1f02be8215f6f56b14bb9.jpg,train,1,0
image-no345-normal-_png.rf.63e12a04151e6acf8641f028e196d4d0.jpg,train,0,1
bone-cancer_valid_201_png.rf.639c0f9679507861803235416ecc9726.jpg,train,1,0
IMG0000065_jpg.rf.6375b5be4d80240b32dab657c1c9ccc2.jpg,train,0,1
bone-cancer_train_2_1377_png.rf.641678710ade2b75317ec6e83d6e55e7.jpg,train,1,0
pelvis_1_1_png.rf.6434f5f1902d21310e85622b42d20655.jpg,train,0,1
IMG0000891_jpg.rf.644c46f9975dbf048f4646f150f3db6d.jpg,train,0,1
image-no12-normal-_png.rf.64ad4920f57aa9d028523ad29e4bddf9.jpg,train,0,1
tf_12_2_png.rf.64670b88d941b999c8fe464e534c186c.jpg,train,0,1
IMG0000358_jpg.rf.6480beeeb2e9e7a93f6c94bc54d22997.jpg,train,0,1
bone-cancer_train_2_733_png.rf.6488a9d8561542489d07f6430c4b70df.jpg,train,1,0
IMG0000826_jpg.rf.64aac1e474ca38bed246a6aa5a66e89e.jpg,train,0,1
bone-cancer_train_2_1017_png.rf.64c408fd6fc1f8f0708037a72a9713ea.jpg,train,1,0
IMG0000681_jpg.rf.646980c7086be691d3f8e7697688b46f.jpg,train,0,1
IMG0000681_jpg.rf.64a088578ed9662a5a7b734f785ea9bb.jpg,train,0,1
hand_50_png.rf.6473cee89f0c4f36a52282d3f8daa99f.jpg,train,0,1
bone-cancer_train_2_1784_png.rf.64be01f587ab67d04094f0dcd370d32d.jpg,train,1,0
IMG0000635_jpg.rf.64ce61e5c2e58019ebdb056c7e984a1f.jpg,train,0,1
chest_25_2_male_png.rf.6421df5ffd06b0778526ce383a8f71ce.jpg,train,0,1
download-13-_f_png.rf.64dd9a0647d1f861e46b82af29eaca79.jpg,train,0,1
IMG0000860_jpg.rf.64cafc3bbd9c70501421b0a16b198ba7.jpg,train,0,1
bone-cancer_train_2_1688_png.rf.64eb2404830520180668485ae8b85978.jpg,train,1,0
bone-cancer_test_197_png.rf.64dd3234a87d58ee069b247f67a9ef3e.jpg,train,1,0
bone-cancer_valid_35_png.rf.64564bb0f3539f15b7acd1191bb61242.jpg,train,1,0
IMG0000335_jpg.rf.64f0f39eed2d74405cef1a4bac36f4d0.jpg,train,0,1
IMG0000832_jpg.rf.650300c78883a1f89d07b263b57e8937.jpg,train,0,1
image-no703-normal-_png.rf.653f2dd3d84970d78bb1d6b4687060ff.jpg,train,0,1
IMG0000694_jpg.rf.64e92e2399300239452a47ae3218a632.jpg,train,0,1
image-no306-normal-_png.rf.655e738319632549e3638b8ba2202127.jpg,train,0,1
bone-cancer_train_2_1379_png.rf.6542d61809410b9bfbf82159ccc081a5.jpg,train,1,0
bone-cancer_train_2_2395_png.rf.6539df136894951cb37f13acaa17ea2c.jpg,train,1,0
pelvis_metastasis_13_png.rf.65662c3f6d2e43bed1d9b1f70eebe028.jpg,train,1,0
IMG0000382_jpg.rf.653f9f0b79268b6822132083b8db1420.jpg,train,0,1
IMG0000672_jpg.rf.65658a7b211a683d5f354a6f5ceafc71.jpg,train,0,1
bone-cancer_test_138_png.rf.652ac17fe345fb8020b237d69ff1448d.jpg,train,1,0
bone-cancer_valid_38_png.rf.65a8699e21b326f4731c7cf300353a3a.jpg,train,1,0
tibia_osteosarcoma_17_PNG.rf.65ba97b8f9bd741ce8f2fd7252a82172.jpg,train,1,0
IMG0000861_jpg.rf.65a35bb8c1a7a11d30dad8b66062cd54.jpg,train,0,1
bone-cancer_valid_2_329_png.rf.650fafd1954afcf5e91bc0ad5566340a.jpg,train,1,0
bone-cancer_valid_401_png.rf.650a50085a1f7a9502369fb4a8cef91a.jpg,train,1,0
IMG0000673_jpg.rf.6546fb6f7179f83a40b1d6b2edc5300e.jpg,train,0,1
bone-cancer_train_2_1665_png.rf.65a4ef6eec0a7bf0e4b84f1446f3c488.jpg,train,1,0
cspine_20_3_png.rf.65dd36073c8f2eeb20e9735185311804.jpg,train,0,1
image-no223-normal-_png.rf.6573a080e06ffd26319844de1c8104cf.jpg,train,0,1
hand_encondroma_6_png.rf.656b4319a934863ebf3b752683bf832c.jpg,train,1,0
fibula_osteosarcoma_4_PNG.rf.65d458f2fdde464e94736564e57bea52.jpg,train,1,0
hand_encondroma_3_png.rf.6603407a50f72706033d4e70e09d965d.jpg,train,1,0
cervical-spine_2_png.rf.660b32f9cad45866aaf2e15d5e4ea702.jpg,train,1,0
IMG0000770_jpg.rf.663073cad85dea8695ba75d46c83867d.jpg,train,0,1
IMG0000629_jpg.rf.660c4ebc3727a796f13af6471fd46219.jpg,train,0,1
image-no735-normal-_png.rf.6649d1bdff65d9f91351c8f2b24802cd.jpg,train,0,1
IMG0000823_jpg.rf.664fd9109959fe1b799e314ed72ff638.jpg,train,0,1
knee_0_1_png.rf.66629abe4ff1bf91e689cde2a117679f.jpg,train,0,1
203_JPG_jpg.rf.6615d265d5cce2fd407124e82f521c47.jpg,train,1,0
image-no134-normal-_png.rf.6640b4f3457ff86c4258ccdaa8a74ef2.jpg,train,0,1
image-no40-normal-_png.rf.66744a608a83f3d1cc08dda406136c4f.jpg,train,0,1
IMG0000287_jpg.rf.664700b2fceab15d4add2d2339077833.jpg,train,0,1
bone-cancer_train_2_381_png.rf.667a3e93fd265b05d288548abb99c963.jpg,train,1,0
IMG0000629_jpg.rf.669964989a41e9e69f5deab9654dbbb9.jpg,train,0,1
IMG0000588_jpg.rf.666bea55e26b8ccc9cbeb4f59b7054f4.jpg,train,0,1
IMG0000715_jpg.rf.66a036bc64b52d3168549e97d607712b.jpg,train,0,1
IMG0000345_jpg.rf.664c033eacd9dfa254dde746290edd73.jpg,train,0,1
IMG_7852_JPG_jpg.rf.66b81d9b63d066042ec041c7aeed952d.jpg,train,1,0
IMG_1803_JPG_jpg.rf.66b048a97d41e7ae15f7b8fa679b7cb1.jpg,train,1,0
IMG0000814_jpg.rf.66c49ecab2287975f07ad6e0d617f086.jpg,train,0,1
IMG0000748_jpg.rf.6699d53d2deb992d2d9ceea16c133406.jpg,train,0,1
IMG0000637_jpg.rf.66b813472578fd4ed388a1de5dd3aa93.jpg,train,0,1
bone-cancer_valid_97_png.rf.66f45452e1c7d29a8bed77751dc17f86.jpg,train,1,0
IMG0000658_jpg.rf.6711eb9fde1ee59cad73846e6f105b5e.jpg,train,0,1
bone-cancer_valid_221_png.rf.66d470757efe6f5a6e213a1ef8927d9c.jpg,train,1,0
IMG0000065_jpg.rf.66f8b355380dcaa82cb61945cf138d4d.jpg,train,0,1
IMG0000871_jpg.rf.675421817465e2ed00f1d00ea7714909.jpg,train,0,1
bone-cancer_train_2_2440_png.rf.67234579e61fe26b47936701ad80c882.jpg,train,1,0
IMG0000842_jpg.rf.6751e74a38a399cf9f2a2e3019cc6f97.jpg,train,0,1
bone-cancer_valid_370_png.rf.676b2de4de9bfd509ae8b2415261509c.jpg,train,1,0
IMG0000786_jpg.rf.66dde5a496d2fc893527842137934f74.jpg,train,0,1
IMG0000481_jpg.rf.6766f3dd2271d1d679014eeee7520076.jpg,train,0,1
image-no148-normal-_png.rf.6711f7bd0cce593d5277f4b3caa347dc.jpg,train,0,1
IMG0000665_jpg.rf.678a26130c903356163fed977d0d88e1.jpg,train,0,1
bone-cancer_valid_2_16_png.rf.6786264e43770a5d711bd693849430bf.jpg,train,1,0
IMG0000481_jpg.rf.6792399ccc7e7a9f77600fa49a402cf6.jpg,train,0,1
bone-cancer_train_2_1263_png.rf.678f41f36a75a8e55f18bc60726703fc.jpg,train,1,0
IMG0000292_jpg.rf.67385c213eb0347a489d4244f57ae6a7.jpg,train,0,1
bone-cancer_valid_2_379_png.rf.677b52b56ed14d1518e73cfed8d1b809.jpg,train,1,0
IMG0000829_jpg.rf.6759d49c11c9751d629e1eae55b2c971.jpg,train,0,1
bone-cancer_train_2_44_png.rf.6794d9e2ff50552d51dee3310f2ec692.jpg,train,1,0
IMG0000796_jpg.rf.66e116c2bf7fd6baf220e3cf61358149.jpg,train,0,1
istockphoto-477915137-612x612-1-_jpg.rf.674aadbc77ec0e69017d9173a03d18ca.jpg,train,0,1
IMG0000866_jpg.rf.6773264aa71e77300652e85e9d628b1b.jpg,train,0,1
IMG0000492_jpg.rf.67998c22c357f433e49b7bdde9895d11.jpg,train,0,1
bone-cancer_train_2_1682_png.rf.679eb643a1572b85a1556c1b39594d3b.jpg,train,1,0
IMG0000784_jpg.rf.67edee2d3116b4d301d5468f06aaec82.jpg,train,0,1
fibula_ewing_6_png.rf.67e281f27816ded47bafc33de123ee59.jpg,train,1,0
pelvis_metastasis_10_png.rf.67d32a0bdfb720f15d804b510ef592d1.jpg,train,1,0
197_JPG_jpg.rf.67db4bc88232a7f46067e301c690328e.jpg,train,1,0
IMG0000707_jpg.rf.68304877645260cb9fd61baff53a8301.jpg,train,0,1
IMG0000342_jpg.rf.688f1281e8401f430af82e7133fd12ba.jpg,train,0,1
bone-cancer_train_2_2495_png.rf.67a389e89899ff64d005a32b61086079.jpg,train,1,0
IMG0000774_jpg.rf.68ac49492a73147e10478a4f77fc9b43.jpg,train,0,1
image-no478-normal-_png.rf.686e683973148d3887c96d801def10f7.jpg,train,0,1
image-no292-normal-_png.rf.68a68ec49e750688644797f9b236b3af.jpg,train,0,1
bone-cancer_valid_8_png.rf.68bac92561dce9aefd9743bfe0d3d897.jpg,train,1,0
bone-cancer_valid_379_png.rf.68b73341d74a71262d6c6f15aa0c55ba.jpg,train,1,0
ankle_4_3_png.rf.67e22d31f81d2d2b7dea15ba559ff31a.jpg,train,0,1
IMG0000335_jpg.rf.68aa4a369c84f485ff02d086561bc476.jpg,train,0,1
hand_encondroma_4_png.rf.679dbdbb7488b1ec4edebc547bb56ae5.jpg,train,1,0
bone-cancer_valid_2_199_png.rf.68bc51bd3ca08e02e49d31891e5ac6e9.jpg,train,1,0
image-no645-normal-_png.rf.68c60e8e0bcfba0f6373908418f4c896.jpg,train,0,1
IMG0000492_jpg.rf.68a1f996837e4c2d69e8e692fdb23d02.jpg,train,0,1
IMG0000848_jpg.rf.68b026437d82b9c3c1e4f5a25c485136.jpg,train,0,1
image-no98-normal-_png.rf.68e3032b4655a41e9fafde5e99414bb7.jpg,train,0,1
bone-cancer_train_2_2466_png.rf.68a5f3e5aaa52c6a49565a6c013f1b45.jpg,train,1,0
IMG0000785_jpg.rf.68c8a85745c2d444cbeb9c45c356394c.jpg,train,0,1
image-no21-normal-_png.rf.68f97624d44b86778791534f6b8a431e.jpg,train,0,1
image-no702-normal-_png.rf.6991a812cfd91cad9c12890e30f7dfd3.jpg,train,0,1
IMG0000354_jpg.rf.690de2cb8d9e15e0b97fb86c3d5ce02b.jpg,train,0,1
Picture4_jpg.rf.690ff9e8fa5370e9776d96034468bab5.jpg,train,0,1
bone-cancer_train_2_845_png.rf.6929110b7c1f1441799d5a91a259ebd0.jpg,train,1,0
femur_osteosarcoma_5_PNG.rf.68fb6262b4287e017769caaf37de6269.jpg,train,1,0
bone-cancer_train_2_1097_png.rf.695120b7b0bdf015b330578ec83776c2.jpg,train,1,0
image-no283-normal-_png.rf.69182175a3a4e5a5da05b54687c10861.jpg,train,0,1
image-no94-normal-_png.rf.6930f442d634c3598c62c065a2cd34f5.jpg,train,0,1
31_JPG_jpg.rf.69aaf982945f6761028ae9577fbeead0.jpg,train,1,0
image-no27-normal-_png.rf.697541c0da0beccfdd457aea67214744.jpg,train,0,1
image-no22-normal-_png.rf.69896c5f101aca5f0a49f2961d7f1a5e.jpg,train,0,1
image-no315-normal-_png.rf.69ac71ebb6d42edc2660bb5e52b2c925.jpg,train,0,1
bone-cancer_train_2_1368_png.rf.69ce6ae4170e05fc07e84467ebfdab8d.jpg,train,1,0
IMG0000503_jpg.rf.6a0300e4360ed67fdb91e83648735c41.jpg,train,0,1
174_JPG_jpg.rf.699d411c89c87c7c097d2c6f14201bfd.jpg,train,1,0
hand_ewing_3_png.rf.6a0741d8e38480dfd5dda1c0773d2fc6.jpg,train,1,0
IMG_7751_JPG_jpg.rf.69c731bb83de1066dbb73ec8f3d86a7d.jpg,train,1,0
bone-cancer_test_36_png.rf.6a125b147a0b992534c8e5b7c672a994.jpg,train,1,0
knee_8_1_png.rf.6a2163e5e842cb4080f5cc9c0c2056e9.jpg,train,0,1
knee_7_1_png.rf.6a1a9164661fd9ecfa1010c08fb84b95.jpg,train,0,1
IMG0000540_jpg.rf.6a43933cce032a4a827404f5f67fe4c2.jpg,train,0,1
knee_6_1_png.rf.69ad1f76fc5374dfbd27f029b93bcd94.jpg,train,0,1
bone-cancer_valid_421_png.rf.69f2e8a0ee5e4b05f35f9dfe8b158f40.jpg,train,1,0
IMG0000850_jpg.rf.6a453c6cd1a886293b0a9387a8fb4b2a.jpg,train,0,1
IMG0000115_jpg.rf.6a29f0f8dbe6c0a1ddf45f7bbeb0c15f.jpg,train,0,1
IMG_0089_jpg.rf.6a808037f5c866d0034de9f99d33a38f.jpg,train,1,0
66_JPG_jpg.rf.6aca21e90f331a162a863d6da81b243d.jpg,train,1,0
image-no8-normal-_png.rf.6b1fdf42ee10672a6d78aa141988061e.jpg,train,0,1
bone-cancer_train_2_2233_png.rf.6ad622e30dacda8f4095a11361f3fec9.jpg,train,1,0
image-no555-normal-_png.rf.6b5cfc645c6022082934d936d76bb6b4.jpg,train,0,1
IMG0000679_jpg.rf.6a8fb4d4fabecf65af65e162e75afc8e.jpg,train,0,1
image-no724-normal-_png.rf.692f99c19f66064a3f6b2766b9ac2510.jpg,train,0,1
bone-cancer_train_2_1303_png.rf.6af66249afe6b7137aa06323cdc20515.jpg,train,1,0
hand_11_2_png.rf.6b23f80f2ad93126f5ba3848179512e0.jpg,train,0,1
IMG0000574_jpg.rf.6abd0e863866e0fd123fa1185dbdf89f.jpg,train,0,1
IMG0000795_jpg.rf.6a9b0a00b0c230c5ce41c971a5aba584.jpg,train,0,1
pelvis_11-month_png.rf.6af1e7602450aa5e4bb110791f200907.jpg,train,0,1
bone-cancer_train_2_1025_png.rf.6a716763daf83e4a640deb471fdbdfd3.jpg,train,1,0
IMG_7182_JPG_jpg.rf.6b4898e280e42444757d0decdbcfe0c8.jpg,train,1,0
image-no551-normal-_png.rf.6b76fb70f44a42e0c4e887a924b8291c.jpg,train,0,1
knee_8_2_png.rf.6b2f8515b70b44b9910df8c547608fa3.jpg,train,0,1
IMG0000723_jpg.rf.6b6baa92f49bae1e66caad5b914d5089.jpg,train,0,1
ped_27_png.rf.6b593d041aee92804a4d4c8270b5ee37.jpg,train,1,0
bone-cancer_valid_405_png.rf.6b6f33e811e2b0aebf3c7554942b6b57.jpg,train,1,0
IMG0000620_jpg.rf.6b7d3ff8bdede7c0241ee4426eaa86e5.jpg,train,0,1
bone-cancer_valid_2_147_png.rf.6b7eef43ddb599125b198902ea78a42d.jpg,train,1,0
IMG0000802_jpg.rf.6b92488e94514190a08f87fd9b4bc958.jpg,train,0,1
IMG0000635_jpg.rf.6b997401c339a87f81dde237c58f0a99.jpg,train,0,1
image-no120-normal-_png.rf.6bad10acf13a4775903856dd686206e1.jpg,train,0,1
IMG0000629_jpg.rf.6bd7f8a7e99a8606d67022e49d39017a.jpg,train,0,1
chest_4_2_png.rf.6c5f65ba3598749e08e318a17942135f.jpg,train,0,1
tibia_other_16_PNG.rf.6bcd877b2165450534cb54259bdf803c.jpg,train,1,0
bone-cancer_test_40_png.rf.6c0581cf153ebdc60e2b1fa57a3edaf6.jpg,train,1,0
IMG0000400_jpg.rf.6bee9594811be70788968989beab7367.jpg,train,0,1
IMG0000792_jpg.rf.6c1860ab3c4e5d9893086b1a121618bb.jpg,train,0,1
tibia_chondrosarcoma_11_PNG.rf.6c0eb584ac6295a02d6d218a650e7945.jpg,train,1,0
bone-cancer_train_2_1173_png.rf.6bb5085493b35a9a90046f446c79a401.jpg,train,1,0
bone-cancer_valid_2_239_png.rf.6c1274f1c3a81cbc26b7430c89958091.jpg,train,1,0
tf_1_1_png.rf.6bfb31045aa60acb207886c009d489b4.jpg,train,0,1
1_JPG_jpg.rf.6c158cba50ec8c9cafda95efb7bc3441.jpg,train,1,0
image-no722-normal-_png.rf.6c86beced5c0a7904272993958ef90e3.jpg,train,0,1
foot_2_png.rf.6cb2c0ff34c69ef867a22e8efbde8812.jpg,train,1,0
IMG0000774_jpg.rf.6cc833019d25ed10a068d776edfdd7b5.jpg,train,0,1
femur_ewing_18_png.rf.6c62c16df321143f54798116e6df7c6d.jpg,train,1,0
image-no242-normal-_png.rf.6c68c38ec778630b67923c53e8c8d8aa.jpg,train,0,1
IMG0000701_jpg.rf.6cc392587a0ef8aef9a70f5e250b8e10.jpg,train,0,1
image-no267-normal-_png.rf.6cd1e41d18771300f60b7a262a4f2224.jpg,train,0,1
image-no722-normal-_png.rf.6cc8ba5c8058679910e5e14af5faf57e.jpg,train,0,1
IMG_0201_jpg.rf.6cbcdd687c14bd34ecf6487b9b13a684.jpg,train,1,0
bone-cancer_train_2_2501_png.rf.6d0ae3bb30824119b0dba39c5576e413.jpg,train,1,0
bone-cancer_train_2_938_png.rf.6cf4cadec6f508c11722f88a57b0222a.jpg,train,1,0
IMG0000827_jpg.rf.6ce800ef945001e894d8b7d777cb454e.jpg,train,0,1
image-no150-normal-_png.rf.6d1796cefc02fe64d332eb84c516c3ab.jpg,train,0,1
bone-cancer_train_2_1986_png.rf.6d3a092a3cbf96fffd91bc66405923ce.jpg,train,1,0
IMG0000354_jpg.rf.6d0205894a410428c18b9c4126167da0.jpg,train,0,1
pelvis_1_1_png.rf.6cfa3b8dfb2b1d2ffdb35584440636fd.jpg,train,0,1
image-no705-normal-_png.rf.6d59e028bc8b03a23ddc78d94709e7c4.jpg,train,0,1
foot_31_png.rf.6d2d6faabd3f596ad4e10ff1ac3cfbcb.jpg,train,1,0
bone-cancer_test_180_png.rf.6d783cfd97590cb943f2037a70a6ac3c.jpg,train,1,0
bone-cancer_valid_2_296_png.rf.6d75739ec98d3c492b244cd280683172.jpg,train,1,0
IMG0000767_jpg.rf.6d7e33ffa2d95ec82f8c784ce220c2fe.jpg,train,0,1
IMG0000827_jpg.rf.6d9b7ca96ce589dc6c2c98259c23c1bf.jpg,train,0,1
IMG0000617_jpg.rf.6d88e04e80f411a50f69e2e18767e45b.jpg,train,0,1
IMG0000674_jpg.rf.6dd03ab62e82cfc20f75b7eb42ba0a93.jpg,train,0,1
bone-cancer_valid_2_416_png.rf.6d19dc88b2b8e6b2ba4e90c8525b6364.jpg,train,1,0
fibula_ewing_12_png.rf.6da0d68a26ff299c01a0c034b68f3e2f.jpg,train,1,0
bone-cancer_train_2_2140_png.rf.6dab272e31f340e0fb8dac9f7245b910.jpg,train,1,0
bone-cancer_valid_2_56_png.rf.6dd0e985cf628fb186eb074b8cc25d26.jpg,train,1,0
femur_ewing_2_PNG.rf.6e0a2b73ff77bd10141a3efa51058ed7.jpg,train,1,0
bone-cancer_train_2_485_png.rf.6dd59c7d846023077748b626df6dfe77.jpg,train,1,0
hand_5_1_png.rf.6dcff3a8c1cbbf1fa9ff784c7e505dba.jpg,train,0,1
bone-cancer_train_2_2086_png.rf.6e1863bd1920bee98325c7f9a372c63e.jpg,train,1,0
image-no449-normal-_png.rf.6e28280a53309a0901fbb8c66832b2e8.jpg,train,0,1
foot_51_png.rf.6e27c5fb8537bda4dad18189cc609c7b.jpg,train,1,0
bone-cancer_train_2_900_png.rf.6e4813244c5f959753890d76194c6e44.jpg,train,1,0
IMG0000483_jpg.rf.6e810e1d075ef35059182bfe4e962633.jpg,train,0,1
IMG0000898_jpg.rf.6e5a73d5da0933abc1b7b729169ad38b.jpg,train,0,1
IMG0000289_jpg.rf.6e96ce257dc241eb68993f0130debeaf.jpg,train,0,1
new4_d-5-_png.rf.6e8953e7526e00a353d28a70e9bbad6e.jpg,train,0,1
ulna_0thers_9_png.rf.6e94bbccb559089ff33a1cfd96068f6c.jpg,train,1,0
foot_4_1_png.rf.6ed5c95043ba11bfb2fa36c3bd8781ea.jpg,train,0,1
IMG0000842_jpg.rf.6e6b5b09b813084dcb30057a2e23db2f.jpg,train,0,1
bone-cancer_valid_352_png.rf.6efdbbce8bc8430797e11741f474e3ad.jpg,train,1,0
bone-cancer_train_2_704_png.rf.6edb692b35542f6045876632105c314b.jpg,train,1,0
image-no11-normal-_png.rf.6ecd39671ef6cbfc777792f97ad92b18.jpg,train,0,1
bone-cancer_train_2_480_png.rf.6e7c2de6b6feea028224ac11b5036c90.jpg,train,1,0
image-no583-normal-_png.rf.6f10614576b6703b35ac565c89802258.jpg,train,0,1
download-4-_png.rf.6e55b6d089d19508939cf17d90e79023.jpg,train,0,1
IMG0000548_jpg.rf.6e9526197249b978da60cd889c18fca9.jpg,train,0,1
bone-cancer_valid_420_png.rf.6edfe4b567ed11ea1f7a916bae90d0e4.jpg,train,1,0
image-no550-normal-_png.rf.6f236de694e32a5c6ad26cbb3e5b9436.jpg,train,0,1
bone-cancer_valid_30_png.rf.6f3a7ffac15e1a426e968d39bfb87f37.jpg,train,1,0
IMG0000831_jpg.rf.6f0c63bbf4535882879e2f43e525533e.jpg,train,0,1
bone-cancer_valid_2_398_png.rf.6f4a28298bfae1473e866c15ef659cf8.jpg,train,1,0
IMG0000756_jpg.rf.6f9ac0cf614c3f6540479a88e410d7cf.jpg,train,0,1
download-23-_png.rf.6f3d2c336e4530fe25c685f05e147df4.jpg,train,0,1
tf_8_1_png.rf.6f6320b2324eed8dd74c54fb016812fa.jpg,train,0,1
bone-cancer_train_2_1848_png.rf.6f0f4292ae7cb33328d3f8e558e060b1.jpg,train,1,0
bone-cancer_train_2_1826_png.rf.6f46f97942f640f212648f735c2e84e5.jpg,train,1,0
IMG0000269_jpg.rf.6fccd90b449576b9e17b96dddbeaf15b.jpg,train,0,1
bone-cancer_valid_2_411_png.rf.6f981b5cf9f20e7b9bafe41e67910008.jpg,train,1,0
IMG0000354_jpg.rf.6fab108176600702b374a76c26634534.jpg,train,0,1
IMG0000617_jpg.rf.6f73f19d94d895f91ef66a59c6283b35.jpg,train,0,1
